gene_pair,SL_score,standard_error,Gene 1,Gene 2
CDC25C|MYO1B,-0.030183567293022562,0.006010484232053371,CDC25C,MYO1B
CDC25C|NCEH1,-0.036828186838637735,0.005340497081217283,CDC25C,NCEH1
CDC25C|PFN2,-0.030307275463110007,0.006417950075823321,CDC25C,PFN2
CDC25C|PLEKHO1,-0.042142363814051204,0.005006980897618927,CDC25C,PLEKHO1
CDC25C|SCHIP1,-0.03620402832921268,0.0073009696278334354,CDC25C,SCHIP1
CDC25C|TCEA2,-0.03584332581771903,0.005032818713119212,CDC25C,TCEA2
CDC37|CDC37L1,-0.07749970996400704,0.01191036368288927,CDC37,CDC37L1
CDC42EP1|DSN1,-0.010403887228303517,0.004433958841465168,CDC42EP1,DSN1
CDC42EP3|FANCI,-0.07122561844352987,0.008964445726358445,CDC42EP3,FANCI
CDC6|KRAS,-0.0722399411753738,0.010090380977306876,CDC6,KRAS
CDCA7|IER3IP1,-0.07669198292404054,0.008477917408328902,CDCA7,IER3IP1
CDH9|DNMT1,-0.019787974245933135,0.005891380591840791,CDH9,DNMT1
CDK12|CDK13,-0.1016607068580042,0.01099671964867312,CDK12,CDK13
CDK14|NCAPH,-0.040189304881671786,0.006973467592432739,CDK14,NCAPH
CDK19|CDK8,-0.01992543622817542,0.004707263959807211,CDK19,CDK8
CDK1|MYC,-0.1083734958735568,0.009918328137265581,CDK1,MYC
CDK2|MYC,-0.12165338580086656,0.00908126645962139,CDK2,MYC
CDK4|KRAS,-0.0530855733721756,0.011660773380029132,CDK4,KRAS
CDK5R1|CDK5R2,-0.0396546874826395,0.006018023915671693,CDK5R1,CDK5R2
CDNF|MANF,-0.03349101209508315,0.005936532166551679,CDNF,MANF
CDS1|CDS2,-0.1197452547283303,0.009319677428805753,CDS1,CDS2
CDT1|EPAS1,-0.13328155231076028,0.006424290054014135,CDT1,EPAS1
CDT1|FXYD5,-0.10752995418020651,0.008256157895941602,CDT1,FXYD5
CDT1|SOAT1,-0.1334654188208488,0.005263999134462962,CDT1,SOAT1
CENPE|DBNDD2,-0.14061177402781358,0.006814649255443214,CENPE,DBNDD2
CENPE|S100A10,-0.12498991476595846,0.00795412989127672,CENPE,S100A10
CENPF|NLRX1,-0.07151586682846606,0.0071613650848578155,CENPF,NLRX1
CENPF|ZSWIM3,-0.07930085383749275,0.006831736744228253,CENPF,ZSWIM3
CENPQ|CYP11B1,-0.050945726372331,0.00808908300398529,CENPQ,CYP11B1
CEP170|SMUG1,-0.05760820951336686,0.008057559880127416,CEP170,SMUG1
CERK|CERKL,-0.026135125077300182,0.007152625894325361,CERK,CERKL
CHCHD10|XPO1,-0.0646962924694931,0.0138886559213564,CHCHD10,XPO1
CHCHD5|FLVCR1,-0.03457098954703187,0.011585632217079781,CHCHD5,FLVCR1
CHCHD5|SMC4,-0.054356002356030476,0.009737720364721536,CHCHD5,SMC4
CHCHD5|WDHD1,-0.011192974380775465,0.008693415256808529,CHCHD5,WDHD1
CHD7|GLRX2,-0.025932337321270368,0.004447999410097695,CHD7,GLRX2
CHD7|TYMS,-0.03599504783615878,0.004564146524572849,CHD7,TYMS
CHEK1|TP53,0.17037282715680133,0.02686742066326963,CHEK1,TP53
CHEK2|TP53,0.2110736722495823,0.025457236999690887,CHEK2,TP53
CHMP1A|CHMP1B,-0.0564775063808085,0.006352931978548905,CHMP1A,CHMP1B
CHMP2A|CHMP2B,-0.04518508413986469,0.008947332355087746,CHMP2A,CHMP2B
CHMP3|RNF103-CHMP3,-0.06390063136748113,0.011682572638995841,CHMP3,RNF103-CHMP3
CHM|CHML,-0.0672641801911488,0.00930318746674028,CHM,CHML
CHORDC1|ITGB1BP2,-0.03168363944743793,0.005156665032741961,CHORDC1,ITGB1BP2
CHRNA5|ELMOD3,-0.03079331807704065,0.004890619138570447,CHRNA5,ELMOD3
CHSY1|CHSY3,-0.05541485231217619,0.008753059599233082,CHSY1,CHSY3
CHUK|IKBKB,-0.05865677940469997,0.008651101893519138,CHUK,IKBKB
CLASP1|CLASP2,-0.07835414847918531,0.006072035003934941,CLASP1,CLASP2
CLOCK|NPAS2,-0.022360080693323195,0.006316945429534061,CLOCK,NPAS2
CLPTM1|CLPTM1L,-0.015486049822810821,0.004557417409076095,CLPTM1,CLPTM1L
CLTC|CLTCL1,-0.02977031292351533,0.004979431190131712,CLTC,CLTCL1
CMTM3|EXO1,-0.06222599067949444,0.004479400420438531,CMTM3,EXO1
CMTM3|MCM2,-0.049012413441561,0.0035229431470365944,CMTM3,MCM2
CMTM3|NCAPH,-0.0573621262508319,0.005195116767904755,CMTM3,NCAPH
CNGB1|CNGB3,-0.022128731965404543,0.00440946079488467,CNGB1,CNGB3
CNKSR1|CNKSR2,-0.025483509712126685,0.005377480917650499,CNKSR1,CNKSR2
CNOT7|CNOT8,-0.10967660140238725,0.006299443966374591,CNOT7,CNOT8
CNPY2|RP11-977G19.10,-0.028028517934517418,0.006230833713055499,CNPY2,RP11-977G19.10
CNTNAP4|FZD6,-0.023395732703685394,0.010500860082469216,CNTNAP4,FZD6
CNTNAP4|RRBP1,-0.035440263015297874,0.004910104496861849,CNTNAP4,RRBP1
COG8|RP11-343C2.12,-0.04374729263473172,0.013645866037686232,COG8,RP11-343C2.12
